 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 3.2026    Time:   3: 9:11
 Units: L = cm   , T = days , M = micro


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

  55   -64.8000     -51.326 0.3608   0.2540E+00  0.9527E-03 -0.7161E-01  0.2381E-02      -1  -0.686E-02    0.00  0.7438E-12  0.0000E+00
  56   -66.0000     -50.453 0.3617   0.2609E+00  0.9594E-03 -0.6879E-01  0.2329E-02      -1  -0.659E-02    0.00  0.1852E-11  0.0000E+00
  57   -67.2000     -49.559 0.3625   0.2679E+00  0.9662E-03 -0.6602E-01  0.2277E-02      -1  -0.632E-02    0.00  0.4619E-11  0.0000E+00
  58   -68.4000     -48.645 0.3633   0.2751E+00  0.9732E-03 -0.6332E-01  0.2226E-02      -1  -0.607E-02    0.00  0.1153E-10  0.0000E+00
  59   -69.6000     -47.712 0.3642   0.2825E+00  0.9803E-03 -0.6068E-01  0.2174E-02      -1  -0.581E-02    0.00  0.2883E-10  0.0000E+00
  60   -70.8000     -46.759 0.3652   0.2940E+00  0.9873E-03 -0.5811E-01  0.2122E-02      -1  -0.557E-02    0.00  0.7210E-10  0.0000E+00
  61   -72.0000     -45.786 0.3662   0.3069E+00  0.9943E-03 -0.5559E-01  0.2070E-02      -1  -0.532E-02    0.00  0.1804E-09  0.0000E+00
  62   -73.2000     -44.794 0.3672   0.3201E+00  0.1001E-02 -0.5314E-01  0.2019E-02      -1  -0.509E-02    0.00  0.4511E-09  0.0000E+00
  63   -74.4000     -43.785 0.3682   0.3335E+00  0.1009E-02 -0.5075E-01  0.1967E-02      -1  -0.486E-02    0.00  0.1128E-08  0.0000E+00
  64   -75.6000     -42.759 0.3692   0.3471E+00  0.1016E-02 -0.4842E-01  0.1915E-02      -1  -0.464E-02    0.00  0.2815E-08  0.0000E+00
  65   -76.8000     -41.720 0.3703   0.3609E+00  0.1024E-02 -0.4615E-01  0.1863E-02      -1  -0.442E-02    0.00  0.7017E-08  0.0000E+00
  66   -78.0000     -40.667 0.3714   0.3749E+00  0.1031E-02 -0.4394E-01  0.1812E-02      -1  -0.421E-02    0.00  0.1745E-07  0.0000E+00
  67   -79.2000     -39.601 0.3725   0.3891E+00  0.1039E-02 -0.4180E-01  0.1760E-02      -1  -0.400E-02    0.00  0.4328E-07  0.0000E+00
  68   -80.4000     -38.525 0.3736   0.4034E+00  0.1047E-02 -0.3972E-01  0.1708E-02      -1  -0.380E-02    0.00  0.1070E-06  0.0000E+00
  69   -81.6000     -37.437 0.3747   0.4195E+00  0.1054E-02 -0.3770E-01  0.1656E-02      -1  -0.361E-02    0.00  0.2633E-06  0.0000E+00
  70   -82.8000     -36.340 0.3759   0.4428E+00  0.1060E-02 -0.3574E-01  0.1605E-02      -1  -0.342E-02    0.00  0.6447E-06  0.0000E+00
  71   -84.0000     -35.231 0.3770   0.4663E+00  0.1066E-02 -0.3385E-01  0.1553E-02      -1  -0.324E-02    0.00  0.1570E-05  0.0000E+00
  72   -85.2000     -34.114 0.3782   0.4900E+00  0.1073E-02 -0.3202E-01  0.1501E-02      -1  -0.307E-02    0.00  0.3796E-05  0.0000E+00
  73   -86.4000     -32.988 0.3795   0.5139E+00  0.1079E-02 -0.3025E-01  0.1449E-02      -1  -0.290E-02    0.00  0.9109E-05  0.0000E+00
  74   -87.6000     -31.856 0.3807   0.5379E+00  0.1085E-02 -0.2854E-01  0.1398E-02      -1  -0.273E-02    0.00  0.2167E-04  0.0000E+00
  75   -88.8000     -30.716 0.3819   0.5621E+00  0.1091E-02 -0.2689E-01  0.1346E-02      -1  -0.258E-02    0.00  0.5104E-04  0.0000E+00
  76   -90.0000     -29.570 0.3831   0.5894E+00  0.1097E-02 -0.2531E-01  0.1294E-02      -1  -0.242E-02    0.00  0.1189E-03  0.0000E+00
  77   -91.2000     -28.419 0.3844   0.6265E+00  0.1100E-02 -0.2379E-01  0.1242E-02      -1  -0.228E-02    0.00  0.2737E-03  0.0000E+00
  78   -92.4000     -27.262 0.3857   0.6638E+00  0.1103E-02 -0.2233E-01  0.1190E-02      -1  -0.214E-02    0.00  0.6215E-03  0.0000E+00
  79   -93.6000     -26.100 0.3870   0.7013E+00  0.1106E-02 -0.2093E-01  0.1139E-02      -1  -0.200E-02    0.00  0.1390E-02  0.0000E+00
  80   -94.8000     -24.933 0.3883   0.7389E+00  0.1109E-02 -0.1960E-01  0.1082E-02      -1  -0.188E-02    0.00  0.3060E-02  0.0000E+00
  81   -96.0000     -23.763 0.3896   0.7766E+00  0.1111E-02 -0.1838E-01  0.9499E-03      -1  -0.176E-02    0.00  0.6614E-02  0.0000E+00
  82   -97.2000     -22.590 0.3909   0.8299E+00  0.1110E-02 -0.1731E-01  0.8254E-03      -1  -0.166E-02    0.00  0.1400E-01  0.0000E+00
  83   -98.4000     -21.414 0.3922   0.8850E+00  0.1107E-02 -0.1639E-01  0.7089E-03      -1  -0.157E-02    0.00  0.2898E-01  0.0000E+00
  84   -99.6000     -20.235 0.3935   0.9402E+00  0.1105E-02 -0.1561E-01  0.6004E-03      -1  -0.149E-02    0.00  0.5849E-01  0.0000E+00
  85  -100.8000     -19.053 0.3948   0.9956E+00  0.1103E-02 -0.1495E-01  0.4998E-03      -1  -0.143E-02    0.00  0.1149E+00  0.0000E+00
  86  -102.0000     -17.870 0.3961   0.1067E+01  0.1096E-02 -0.1440E-01  0.4074E-03      -1  -0.138E-02    0.00  0.2194E+00  0.0000E+00
  87  -103.2000     -16.686 0.3974   0.1145E+01  0.1087E-02 -0.1397E-01  0.3230E-03      -1  -0.134E-02    0.00  0.4064E+00  0.0000E+00
  88  -104.4000     -15.500 0.3987   0.1222E+01  0.1078E-02 -0.1362E-01  0.2467E-03      -1  -0.130E-02    0.00  0.7297E+00  0.0000E+00
  89  -105.6000     -14.313 0.3999   0.1312E+01  0.1065E-02 -0.1337E-01  0.1786E-03      -1  -0.128E-02    0.00  0.1268E+01  0.0000E+00
  90  -106.8000     -13.124 0.4012   0.1418E+01  0.1048E-02 -0.1319E-01  0.1186E-03      -1  -0.126E-02    0.00  0.2133E+01  0.0000E+00
  91  -108.0000     -11.935 0.4024   0.1523E+01  0.1031E-02 -0.1308E-01  0.6677E-04      -1  -0.125E-02    0.00  0.3470E+01  0.0000E+00
  92  -109.2000     -10.745 0.4037   0.1657E+01  0.1007E-02 -0.1302E-01  0.2313E-04      -1  -0.125E-02    0.00  0.5459E+01  0.0000E+00
  93  -110.4000      -9.554 0.4048   0.1795E+01  0.9805E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.8306E+01  0.0000E+00
  94  -111.6000      -8.362 0.4060   0.1966E+01  0.9461E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.1223E+02  0.0000E+00
  95  -112.8000      -7.170 0.4071   0.2154E+01  0.9078E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.1744E+02  0.0000E+00
  96  -114.0000      -5.977 0.4082   0.2379E+01  0.8603E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.2410E+02  0.0000E+00
  97  -115.2000      -4.783 0.4092   0.2655E+01  0.8016E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.3231E+02  0.0000E+00
  98  -116.4000      -3.588 0.4101   0.3000E+01  0.7284E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.4205E+02  0.0000E+00
  99  -117.6000      -2.393 0.4109   0.3462E+01  0.6319E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.5321E+02  0.0000E+00
 100  -118.8000      -1.197 0.4116   0.4165E+01  0.4909E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.6554E+02  0.0000E+00
 101  -120.0000       0.000 0.4120   0.7000E+01  0.0000E+00 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.7870E+02  0.0000E+00
end


 Time:      730.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -75.279 0.3342   0.3181E+00  0.8142E-03 -0.3165E+00  0.5176E-02      -1  -0.303E-01    0.00  0.3027E-18  0.0000E+00
   2    -1.2000     -75.260 0.3342   0.3183E+00  0.8143E-03 -0.3103E+00  0.5124E-02      -1  -0.297E-01    0.00  0.3634E-18  0.0000E+00
   3    -2.4000     -75.217 0.3342   0.3188E+00  0.8146E-03 -0.3042E+00  0.5072E-02      -1  -0.291E-01    0.00  0.5037E-18  0.0000E+00
   4    -3.6000     -75.149 0.3343   0.3196E+00  0.8150E-03 -0.2981E+00  0.5021E-02      -1  -0.286E-01    0.00  0.7625E-18  0.0000E+00
   5    -4.8000     -75.056 0.3344   0.3206E+00  0.8155E-03 -0.2921E+00  0.4969E-02      -1  -0.280E-01    0.00  0.1208E-17  0.0000E+00
   6    -6.0000     -74.936 0.3345   0.3220E+00  0.8162E-03 -0.2862E+00  0.4917E-02      -1  -0.274E-01    0.00  0.1954E-17  0.0000E+00
   7    -7.2000     -74.788 0.3346   0.3236E+00  0.8170E-03 -0.2803E+00  0.4865E-02      -1  -0.268E-01    0.00  0.3193E-17  0.0000E+00
   8    -8.4000     -74.614 0.3348   0.3256E+00  0.8180E-03 -0.2745E+00  0.4814E-02      -1  -0.263E-01    0.00  0.5248E-17  0.0000E+00
   9    -9.6000     -74.412 0.3349   0.3278E+00  0.8192E-03 -0.2688E+00  0.4762E-02      -1  -0.257E-01    0.00  0.8655E-17  0.0000E+00
  10   -10.8000     -74.181 0.3351   0.3304E+00  0.8205E-03 -0.2631E+00  0.4710E-02      -1  -0.252E-01    0.00  0.1431E-16  0.0000E+00
  11   -12.0000     -73.922 0.3354   0.3333E+00  0.8220E-03 -0.2575E+00  0.4658E-02      -1  -0.247E-01    0.00  0.2371E-16  0.0000E+00
  12   -13.2000     -73.635 0.3356   0.3365E+00  0.8236E-03 -0.2519E+00  0.4607E-02      -1  -0.241E-01    0.00  0.3937E-16  0.0000E+00
  13   -14.4000     -73.318 0.3359   0.3401E+00  0.8254E-03 -0.2464E+00  0.4555E-02      -1  -0.236E-01    0.00  0.6551E-16  0.0000E+00
  14   -15.6000     -72.973 0.3362   0.3439E+00  0.8274E-03 -0.2410E+00  0.4503E-02      -1  -0.231E-01    0.00  0.1092E-15  0.0000E+00
  15   -16.8000     -72.600 0.3365   0.3481E+00  0.8296E-03 -0.2356E+00  0.4451E-02      -1  -0.226E-01    0.00  0.1825E-15  0.0000E+00
  16   -18.0000     -72.198 0.3368   0.3526E+00  0.8319E-03 -0.2303E+00  0.4400E-02      -1  -0.221E-01    0.00  0.3055E-15  0.0000E+00
  17   -19.2000     -71.767 0.3372   0.3574E+00  0.8343E-03 -0.2250E+00  0.4348E-02      -1  -0.216E-01    0.00  0.5125E-15  0.0000E+00
  18   -20.4000     -71.308 0.3376   0.3625E+00  0.8369E-03 -0.2198E+00  0.4296E-02      -1  -0.211E-01    0.00  0.8615E-15  0.0000E+00
  19   -21.6000     -70.822 0.3380   0.3680E+00  0.8397E-03 -0.2147E+00  0.4244E-02      -1  -0.206E-01    0.00  0.1451E-14  0.0000E+00
  20   -22.8000     -70.309 0.3384   0.3737E+00  0.8426E-03 -0.2097E+00  0.4193E-02      -1  -0.201E-01    0.00  0.2449E-14  0.0000E+00
  21   -24.0000     -69.769 0.3389   0.3798E+00  0.8457E-03 -0.2047E+00  0.4141E-02      -1  -0.196E-01    0.00  0.4142E-14  0.0000E+00
  22   -25.2000     -69.202 0.3394   0.3861E+00  0.8490E-03 -0.1997E+00  0.4089E-02      -1  -0.191E-01    0.00  0.7020E-14  0.0000E+00
  23   -26.4000     -68.610 0.3399   0.3927E+00  0.8524E-03 -0.1948E+00  0.4037E-02      -1  -0.187E-01    0.00  0.1192E-13  0.0000E+00
  24   -27.6000     -67.993 0.3404   0.3996E+00  0.8559E-03 -0.1900E+00  0.3986E-02      -1  -0.182E-01    0.00  0.2028E-13  0.0000E+00
  25   -28.8000     -67.351 0.3410   0.4068E+00  0.8596E-03 -0.1853E+00  0.3934E-02      -1  -0.177E-01    0.00  0.3458E-13  0.0000E+00
  26   -30.0000     -66.686 0.3416   0.4142E+00  0.8634E-03 -0.1806E+00  0.3882E-02      -1  -0.173E-01    0.00  0.5908E-13  0.0000E+00
  27   -31.2000     -65.998 0.3421   0.4219E+00  0.8673E-03 -0.1760E+00  0.3830E-02      -1  -0.169E-01    0.00  0.1011E-12  0.0000E+00
  28   -32.4000     -65.287 0.3428   0.4299E+00  0.8714E-03 -0.1714E+00  0.3778E-02      -1  -0.164E-01    0.00  0.1735E-12  0.0000E+00
  29   -33.6000     -64.555 0.3434   0.4381E+00  0.8755E-03 -0.1669E+00  0.3727E-02      -1  -0.160E-01    0.00  0.2981E-12  0.0000E+00
  30   -34.8000     -63.801 0.3440   0.4465E+00  0.8798E-03 -0.1625E+00  0.3675E-02      -1  -0.156E-01    0.00  0.5134E-12  0.0000E+00
  31   -36.0000     -63.223 0.3501   0.1717E+00  0.8636E-03 -0.1581E+00  0.3623E-02      -1  -0.151E-01    0.00  0.8857E-12  0.0000E+00
  32   -37.2000     -63.111 0.3502   0.1722E+00  0.8643E-03 -0.1538E+00  0.3571E-02      -1  -0.147E-01    0.00  0.1501E-11  0.0000E+00
  33   -38.4000     -62.966 0.3503   0.1729E+00  0.8654E-03 -0.1495E+00  0.3520E-02      -1  -0.143E-01    0.00  0.2528E-11  0.0000E+00
  34   -39.6000     -62.787 0.3504   0.1736E+00  0.8667E-03 -0.1453E+00  0.3468E-02      -1  -0.139E-01    0.00  0.4253E-11  0.0000E+00
  35   -40.8000     -62.574 0.3506   0.1746E+00  0.8682E-03 -0.1412E+00  0.3416E-02      -1  -0.135E-01    0.00  0.7164E-11  0.0000E+00
  36   -42.0000     -62.327 0.3508   0.1757E+00  0.8699E-03 -0.1371E+00  0.3364E-02      -1  -0.131E-01    0.00  0.1208E-10  0.0000E+00
  37   -43.2000     -62.047 0.3510   0.1769E+00  0.8719E-03 -0.1331E+00  0.3313E-02      -1  -0.127E-01    0.00  0.2042E-10  0.0000E+00
  38   -44.4000     -61.733 0.3513   0.1783E+00  0.8741E-03 -0.1292E+00  0.3261E-02      -1  -0.124E-01    0.00  0.3459E-10  0.0000E+00
  39   -45.6000     -61.385 0.3516   0.1798E+00  0.8766E-03 -0.1253E+00  0.3209E-02      -1  -0.120E-01    0.00  0.5869E-10  0.0000E+00
  40   -46.8000     -61.005 0.3519   0.1815E+00  0.8793E-03 -0.1215E+00  0.3157E-02      -1  -0.116E-01    0.00  0.9978E-10  0.0000E+00
  41   -48.0000     -60.591 0.3522   0.1833E+00  0.8823E-03 -0.1177E+00  0.3106E-02      -1  -0.113E-01    0.00  0.1700E-09  0.0000E+00
  42   -49.2000     -60.145 0.3526   0.1853E+00  0.8854E-03 -0.1140E+00  0.3054E-02      -1  -0.109E-01    0.00  0.2901E-09  0.0000E+00
  43   -50.4000     -59.666 0.3530   0.1884E+00  0.8890E-03 -0.1104E+00  0.3002E-02      -1  -0.106E-01    0.00  0.4960E-09  0.0000E+00
  44   -51.6000     -59.150 0.3535   0.1924E+00  0.8929E-03 -0.1068E+00  0.2950E-02      -1  -0.102E-01    0.00  0.8496E-09  0.0000E+00
  45   -52.8000     -58.598 0.3540   0.1968E+00  0.8971E-03 -0.1033E+00  0.2899E-02      -1  -0.989E-02    0.00  0.1458E-08  0.0000E+00
  46   -54.0000     -58.010 0.3546   0.2014E+00  0.9016E-03 -0.9984E-01  0.2847E-02      -1  -0.956E-02    0.00  0.2506E-08  0.0000E+00
  47   -55.2000     -57.387 0.3552   0.2063E+00  0.9064E-03 -0.9646E-01  0.2795E-02      -1  -0.924E-02    0.00  0.4313E-08  0.0000E+00
  48   -56.4000     -56.732 0.3558   0.2115E+00  0.9114E-03 -0.9314E-01  0.2743E-02      -1  -0.892E-02    0.00  0.7436E-08  0.0000E+00
  49   -57.6000     -56.045 0.3564   0.2169E+00  0.9166E-03 -0.8988E-01  0.2692E-02      -1  -0.861E-02    0.00  0.1284E-07  0.0000E+00
  50   -58.8000     -55.327 0.3571   0.2225E+00  0.9221E-03 -0.8668E-01  0.2640E-02      -1  -0.830E-02    0.00  0.2219E-07  0.0000E+00
  51   -60.0000     -54.579 0.3578   0.2284E+00  0.9278E-03 -0.8354E-01  0.2588E-02      -1  -0.800E-02    0.00  0.3841E-07  0.0000E+00
  52   -61.2000     -53.805 0.3585   0.2345E+00  0.9338E-03 -0.8047E-01  0.2536E-02      -1  -0.771E-02    0.00  0.6655E-07  0.0000E+00
  53   -62.4000     -53.003 0.3593   0.2408E+00  0.9399E-03 -0.7745E-01  0.2484E-02      -1  -0.742E-02    0.00  0.1154E-06  0.0000E+00
  54   -63.6000     -52.177 0.3600   0.2473E+00  0.9462E-03 -0.7450E-01  0.2433E-02      -1  -0.714E-02    0.00  0.2004E-06  0.0000E+00
  55   -64.8000     -51.326 0.3608   0.2540E+00  0.9527E-03 -0.7161E-01  0.2381E-02      -1  -0.686E-02    0.00  0.3480E-06  0.0000E+00
  56   -66.0000     -50.453 0.3617   0.2609E+00  0.9594E-03 -0.6879E-01  0.2329E-02      -1  -0.659E-02    0.00  0.6047E-06  0.0000E+00
  57   -67.2000     -49.559 0.3625   0.2679E+00  0.9662E-03 -0.6602E-01  0.2277E-02      -1  -0.632E-02    0.00  0.1051E-05  0.0000E+00
  58   -68.4000     -48.645 0.3633   0.2751E+00  0.9732E-03 -0.6332E-01  0.2226E-02      -1  -0.607E-02    0.00  0.1828E-05  0.0000E+00
  59   -69.6000     -47.712 0.3642   0.2825E+00  0.9803E-03 -0.6068E-01  0.2174E-02      -1  -0.581E-02    0.00  0.3177E-05  0.0000E+00
  60   -70.8000     -46.759 0.3652   0.2940E+00  0.9873E-03 -0.5811E-01  0.2122E-02      -1  -0.557E-02    0.00  0.5521E-05  0.0000E+00
  61   -72.0000     -45.786 0.3662   0.3069E+00  0.9943E-03 -0.5559E-01  0.2070E-02      -1  -0.532E-02    0.00  0.9588E-05  0.0000E+00
  62   -73.2000     -44.794 0.3672   0.3201E+00  0.1001E-02 -0.5314E-01  0.2019E-02      -1  -0.509E-02    0.00  0.1664E-04  0.0000E+00
  63   -74.4000     -43.785 0.3682   0.3335E+00  0.1009E-02 -0.5074E-01  0.1967E-02      -1  -0.486E-02    0.00  0.2883E-04  0.0000E+00
  64   -75.6000     -42.759 0.3692   0.3471E+00  0.1016E-02 -0.4842E-01  0.1915E-02      -1  -0.464E-02    0.00  0.4990E-04  0.0000E+00
  65   -76.8000     -41.720 0.3703   0.3609E+00  0.1024E-02 -0.4615E-01  0.1863E-02      -1  -0.442E-02    0.00  0.8620E-04  0.0000E+00
  66   -78.0000     -40.667 0.3714   0.3749E+00  0.1031E-02 -0.4394E-01  0.1812E-02      -1  -0.421E-02    0.00  0.1486E-03  0.0000E+00
  67   -79.2000     -39.601 0.3725   0.3891E+00  0.1039E-02 -0.4180E-01  0.1760E-02      -1  -0.400E-02    0.00  0.2554E-03  0.0000E+00
  68   -80.4000     -38.525 0.3736   0.4034E+00  0.1047E-02 -0.3972E-01  0.1708E-02      -1  -0.380E-02    0.00  0.4378E-03  0.0000E+00
  69   -81.6000     -37.437 0.3747   0.4195E+00  0.1054E-02 -0.3770E-01  0.1656E-02      -1  -0.361E-02    0.00  0.7479E-03  0.0000E+00
  70   -82.8000     -36.340 0.3759   0.4428E+00  0.1060E-02 -0.3574E-01  0.1605E-02      -1  -0.342E-02    0.00  0.1273E-02  0.0000E+00
  71   -84.0000     -35.231 0.3770   0.4663E+00  0.1066E-02 -0.3385E-01  0.1553E-02      -1  -0.324E-02    0.00  0.2156E-02  0.0000E+00
  72   -85.2000     -34.114 0.3782   0.4900E+00  0.1073E-02 -0.3202E-01  0.1501E-02      -1  -0.307E-02    0.00  0.3634E-02  0.0000E+00
  73   -86.4000     -32.988 0.3795   0.5139E+00  0.1079E-02 -0.3025E-01  0.1449E-02      -1  -0.290E-02    0.00  0.6091E-02  0.0000E+00
  74   -87.6000     -31.856 0.3807   0.5379E+00  0.1085E-02 -0.2854E-01  0.1398E-02      -1  -0.273E-02    0.00  0.1015E-01  0.0000E+00
  75   -88.8000     -30.716 0.3819   0.5621E+00  0.1091E-02 -0.2689E-01  0.1346E-02      -1  -0.258E-02    0.00  0.1679E-01  0.0000E+00
  76   -90.0000     -29.570 0.3831   0.5894E+00  0.1097E-02 -0.2531E-01  0.1294E-02      -1  -0.242E-02    0.00  0.2759E-01  0.0000E+00
  77   -91.2000     -28.419 0.3844   0.6265E+00  0.1100E-02 -0.2379E-01  0.1242E-02      -1  -0.228E-02    0.00  0.4496E-01  0.0000E+00
  78   -92.4000     -27.262 0.3857   0.6638E+00  0.1103E-02 -0.2233E-01  0.1190E-02      -1  -0.214E-02    0.00  0.7262E-01  0.0000E+00
  79   -93.6000     -26.100 0.3870   0.7013E+00  0.1106E-02 -0.2093E-01  0.1139E-02      -1  -0.200E-02    0.00  0.1162E+00  0.0000E+00
  80   -94.8000     -24.933 0.3883   0.7389E+00  0.1109E-02 -0.1960E-01  0.1082E-02      -1  -0.188E-02    0.00  0.1840E+00  0.0000E+00
  81   -96.0000     -23.763 0.3896   0.7766E+00  0.1111E-02 -0.1838E-01  0.9499E-03      -1  -0.176E-02    0.00  0.2882E+00  0.0000E+00
  82   -97.2000     -22.590 0.3909   0.8299E+00  0.1110E-02 -0.1731E-01  0.8254E-03      -1  -0.166E-02    0.00  0.4458E+00  0.0000E+00
  83   -98.4000     -21.413 0.3922   0.8850E+00  0.1107E-02 -0.1639E-01  0.7089E-03      -1  -0.157E-02    0.00  0.6800E+00  0.0000E+00
  84   -99.6000     -20.234 0.3935   0.9402E+00  0.1105E-02 -0.1561E-01  0.6004E-03      -1  -0.149E-02    0.00  0.1022E+01  0.0000E+00
  85  -100.8000     -19.053 0.3948   0.9956E+00  0.1103E-02 -0.1495E-01  0.4998E-03      -1  -0.143E-02    0.00  0.1510E+01  0.0000E+00
  86  -102.0000     -17.870 0.3961   0.1067E+01  0.1096E-02 -0.1440E-01  0.4074E-03      -1  -0.138E-02    0.00  0.2195E+01  0.0000E+00
  87  -103.2000     -16.686 0.3974   0.1145E+01  0.1087E-02 -0.1397E-01  0.3230E-03      -1  -0.134E-02    0.00  0.3135E+01  0.0000E+00
  88  -104.4000     -15.500 0.3987   0.1222E+01  0.1078E-02 -0.1362E-01  0.2467E-03      -1  -0.130E-02    0.00  0.4400E+01  0.0000E+00
  89  -105.6000     -14.313 0.3999   0.1312E+01  0.1065E-02 -0.1337E-01  0.1786E-03      -1  -0.128E-02    0.00  0.6068E+01  0.0000E+00
  90  -106.8000     -13.124 0.4012   0.1418E+01  0.1048E-02 -0.1319E-01  0.1186E-03      -1  -0.126E-02    0.00  0.8220E+01  0.0000E+00
  91  -108.0000     -11.935 0.4024   0.1523E+01  0.1031E-02 -0.1308E-01  0.6677E-04      -1  -0.125E-02    0.00  0.1094E+02  0.0000E+00
  92  -109.2000     -10.745 0.4037   0.1657E+01  0.1007E-02 -0.1303E-01  0.2041E-04      -1  -0.125E-02    0.00  0.1431E+02  0.0000E+00
  93  -110.4000      -9.554 0.4048   0.1795E+01  0.9805E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.1840E+02  0.0000E+00
  94  -111.6000      -8.362 0.4060   0.1966E+01  0.9461E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.2326E+02  0.0000E+00
  95  -112.8000      -7.170 0.4071   0.2154E+01  0.9078E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.2894E+02  0.0000E+00
  96  -114.0000      -5.977 0.4082   0.2379E+01  0.8603E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.3545E+02  0.0000E+00
  97  -115.2000      -4.783 0.4092   0.2655E+01  0.8016E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.4276E+02  0.0000E+00
  98  -116.4000      -3.588 0.4101   0.3000E+01  0.7284E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.5083E+02  0.0000E+00
  99  -117.6000      -2.393 0.4109   0.3462E+01  0.6319E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.5958E+02  0.0000E+00
 100  -118.8000      -1.197 0.4116   0.4165E+01  0.4909E-03 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.6891E+02  0.0000E+00
 101  -120.0000       0.000 0.4120   0.7000E+01  0.0000E+00 -0.1301E-01  0.0000E+00      -1  -0.125E-02    0.00  0.7870E+02  0.0000E+00
end


 Time:     1095.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -75.279 0.3342   0.3181E+00  0.8142E-03 -0.3165E+00  0.5176E-02      -1  -0.303E-01    0.00  0.8135E-13  0.0000E+00
   2    -1.2000     -75.260 0.3342   0.3183E+00  0.8143E-03 -0.3103E+00  0.5124E-02      -1  -0.297E-01    0.00  0.9358E-13  0.0000E+00
   3    -2.4000     -75.217 0.3342   0.3188E+00  0.8146E-03 -0.3042E+00  0.5072E-02      -1  -0.291E-01    0.00  0.1164E-12  0.0000E+00
   4    -3.6000     -75.149 0.3343   0.3196E+00  0.8150E-03 -0.2981E+00  0.5021E-02      -1  -0.286E-01    0.00  0.1536E-12  0.0000E+00
   5    -4.8000     -75.056 0.3344   0.3206E+00  0.8155E-03 -0.2921E+00  0.4969E-02      -1  -0.280E-01    0.00  0.2107E-12  0.0000E+00
   6    -6.0000     -74.935 0.3345   0.3220E+00  0.8162E-03 -0.2862E+00  0.4917E-02      -1  -0.274E-01    0.00  0.2959E-12  0.0000E+00
   7    -7.2000     -74.788 0.3346   0.3236E+00  0.8170E-03 -0.2803E+00  0.4865E-02      -1  -0.268E-01    0.00  0.4215E-12  0.0000E+00
   8    -8.4000     -74.614 0.3348   0.3256E+00  0.8180E-03 -0.2745E+00  0.4814E-02      -1  -0.263E-01    0.00  0.6056E-12  0.0000E+00
   9    -9.6000     -74.412 0.3349   0.3278E+00  0.8192E-03 -0.2688E+00  0.4762E-02      -1  -0.257E-01    0.00  0.8745E-12  0.0000E+00
  10   -10.8000     -74.181 0.3351   0.3304E+00  0.8205E-03 -0.2631E+00  0.4710E-02      -1  -0.252E-01    0.00  0.1267E-11  0.0000E+00
  11   -12.0000     -73.922 0.3354   0.3333E+00  0.8220E-03 -0.2575E+00  0.4658E-02      -1  -0.247E-01    0.00  0.1841E-11  0.0000E+00
  12   -13.2000     -73.635 0.3356   0.3365E+00  0.8236E-03 -0.2519E+00  0.4607E-02      -1  -0.241E-01    0.00  0.2679E-11  0.0000E+00
  13   -14.4000     -73.318 0.3359   0.3401E+00  0.8254E-03 -0.2464E+00  0.4555E-02      -1  -0.236E-01    0.00  0.3905E-11  0.0000E+00
  14   -15.6000     -72.973 0.3362   0.3439E+00  0.8274E-03 -0.2410E+00  0.4503E-02      -1  -0.231E-01    0.00  0.5702E-11  0.0000E+00
